review_id,review_text,bank_name,review_date,source,rating,sentiment_label,sentiment_score,themes
412,It is nice app,Commercial Bank of Ethiopia,2025-11-26,Google Play,5,POSITIVE,0.9998478889465332,General/Other
413,best,Commercial Bank of Ethiopia,2025-11-25,Google Play,5,POSITIVE,0.9997941851615906,General/Other
414,good app,Commercial Bank of Ethiopia,2025-11-25,Google Play,5,POSITIVE,0.9998493194580078,General/Other
415,"it suddenly asked me to enter the verification key I received. and it (*get your verification key from the nearest CBE Branch*) Now I'm in Australia, what do you expect me to do???! There is no nearest or furthermost cbe Branch!! SO FRUSTRATING! How can I manage my bank account now????",Commercial Bank of Ethiopia,2025-11-25,Google Play,1,NEGATIVE,0.9993435740470886,General/Other
416,nice app...,Commercial Bank of Ethiopia,2025-11-25,Google Play,5,POSITIVE,0.9997116923332214,General/Other
417,very good banking service and fast service,Commercial Bank of Ethiopia,2025-11-24,Google Play,5,POSITIVE,0.9998499155044556,Customer Support
418,thanks blc this app help me to use all time,Commercial Bank of Ethiopia,2025-11-24,Google Play,5,POSITIVE,0.9971639513969421,Customer Support
419,good,Commercial Bank of Ethiopia,2025-11-24,Google Play,5,POSITIVE,0.9998161196708679,General/Other
420,why we can't send money to other people telebirr wallets??,Commercial Bank of Ethiopia,2025-11-24,Google Play,1,NEUTRAL,0.0,General/Other
421,አታፍሩም ግን ለ15 birr 11.50 ብር ስትቆርጡ ይስተካከልልን,Commercial Bank of Ethiopia,2025-11-23,Google Play,1,NEUTRAL,0.0,General/Other
422,በጣም ቀላልና ምቹ ነው።,Commercial Bank of Ethiopia,2025-11-23,Google Play,5,NEUTRAL,0.0,General/Other
423,wow,Commercial Bank of Ethiopia,2025-11-23,Google Play,5,POSITIVE,0.999592125415802,General/Other
424,good,Commercial Bank of Ethiopia,2025-11-23,Google Play,5,POSITIVE,0.9998161196708679,General/Other
425,nice,Commercial Bank of Ethiopia,2025-11-22,Google Play,5,POSITIVE,0.9998552799224854,General/Other
426,you are the reason why i got ye chogara himem,Commercial Bank of Ethiopia,2025-11-22,Google Play,1,NEUTRAL,0.0,General/Other
427,it is so smart app i recommend it for everyone,Commercial Bank of Ethiopia,2025-11-22,Google Play,5,POSITIVE,0.9998483657836914,General/Other
428,excellent,Commercial Bank of Ethiopia,2025-11-22,Google Play,5,POSITIVE,0.9998434782028198,General/Other
429,good,Commercial Bank of Ethiopia,2025-11-21,Google Play,5,POSITIVE,0.9998161196708679,General/Other
430,ዳጊ,Commercial Bank of Ethiopia,2025-11-21,Google Play,5,NEUTRAL,0.0,General/Other
431,absolutely right,Commercial Bank of Ethiopia,2025-11-21,Google Play,5,NEUTRAL,0.0,General/Other
432,good app,Commercial Bank of Ethiopia,2025-11-21,Google Play,5,POSITIVE,0.9998493194580078,General/Other
433,mid application it's so annoying,Commercial Bank of Ethiopia,2025-11-20,Google Play,3,NEGATIVE,0.9997883439064026,General/Other
434,I used morethan one year,Commercial Bank of Ethiopia,2025-11-20,Google Play,4,NEUTRAL,0.0,General/Other
435,no word can explane about this app it is nice 👍👍👍👍👍,Commercial Bank of Ethiopia,2025-11-20,Google Play,5,NEGATIVE,0.9920698404312134,General/Other
436,"It's great app,I love this app",Commercial Bank of Ethiopia,2025-11-20,Google Play,5,POSITIVE,0.9998750686645508,General/Other
437,Nice,Commercial Bank of Ethiopia,2025-11-19,Google Play,5,POSITIVE,0.9998552799224854,General/Other
438,suckkkks,Commercial Bank of Ethiopia,2025-11-19,Google Play,1,NEUTRAL,0.0,General/Other
439,not allowing to transfer and showing current statement updates.,Commercial Bank of Ethiopia,2025-11-19,Google Play,1,NEUTRAL,0.0,Transaction Performance
440,I love you this app,Commercial Bank of Ethiopia,2025-11-19,Google Play,5,POSITIVE,0.9998642206192017,General/Other
441,"fast and convenient app, thanks for your dedication as a bank to provide good options to your cuatomers.",Commercial Bank of Ethiopia,2025-11-19,Google Play,1,POSITIVE,0.9993645548820496,General/Other
442,make life easy,Commercial Bank of Ethiopia,2025-11-19,Google Play,5,POSITIVE,0.999527096748352,General/Other
443,securr,Commercial Bank of Ethiopia,2025-11-19,Google Play,5,NEUTRAL,0.0,General/Other
444,My most optional bank,Commercial Bank of Ethiopia,2025-11-17,Google Play,5,NEUTRAL,0.0,General/Other
445,5 star,Commercial Bank of Ethiopia,2025-11-17,Google Play,5,NEUTRAL,0.0,General/Other
446,it is fantastic app.,Commercial Bank of Ethiopia,2025-11-16,Google Play,5,POSITIVE,0.9998733997344971,General/Other
447,excellent,Commercial Bank of Ethiopia,2025-11-16,Google Play,5,POSITIVE,0.9998434782028198,General/Other
448,sifen,Commercial Bank of Ethiopia,2025-11-16,Google Play,5,NEUTRAL,0.0,General/Other
449,i like this√,Commercial Bank of Ethiopia,2025-11-16,Google Play,4,POSITIVE,0.9998555183410645,General/Other
450,Ok,Commercial Bank of Ethiopia,2025-11-16,Google Play,3,POSITIVE,0.9997851252555847,General/Other
451,ጥሩ App ነዉ ። የኔ የግል አስተያየት- Update ወይንም cache cleaning app ሲደረግ ለምንድነዉ ደግመን login ስናደርግ Restricted ሚያደርገዉ ቢስተካከል እንደ ሀሳብ ጥሩ ነዉ። በዛላይ ድጋሚ አክቲቬት ለማስደረግ ከፍለን ..,Commercial Bank of Ethiopia,2025-11-15,Google Play,5,NEGATIVE,0.9916301369667053,Account Access Issues
452,"Seriously, what’s going on with this app? The ""Pay to Beneficiary"" option is completely disabled for Android users, yet iOS users get full access without restrictions. Why are Android users being treated like second class customers? It’s the same app, the same service, but clearly not the same experience. This kind of platform bias is unacceptable, either give everyone the same features or be transparent about why you’re limiting functionality. Right now, it just feels unfair and frustrating.",Commercial Bank of Ethiopia,2025-11-15,Google Play,1,NEGATIVE,0.9996232986450195,Customer Support
453,Like,Commercial Bank of Ethiopia,2025-11-13,Google Play,5,POSITIVE,0.9910564422607422,General/Other
454,Nice and very useful app i like it!,Commercial Bank of Ethiopia,2025-11-13,Google Play,5,POSITIVE,0.9998588562011719,General/Other
455,good,Commercial Bank of Ethiopia,2025-11-13,Google Play,5,POSITIVE,0.9998161196708679,General/Other
456,Good,Commercial Bank of Ethiopia,2025-11-13,Google Play,5,POSITIVE,0.9998161196708679,General/Other
457,Good,Commercial Bank of Ethiopia,2025-11-13,Google Play,5,POSITIVE,0.9998161196708679,General/Other
458,smart app,Commercial Bank of Ethiopia,2025-11-12,Google Play,4,POSITIVE,0.999789297580719,General/Other
459,good App,Commercial Bank of Ethiopia,2025-11-12,Google Play,5,POSITIVE,0.9998493194580078,General/Other
460,sync problem may 22 2025 but the date stack on may 8 2025 help pls,Commercial Bank of Ethiopia,2025-11-12,Google Play,5,NEGATIVE,0.992516815662384,Customer Support
461,ok,Commercial Bank of Ethiopia,2025-11-11,Google Play,5,POSITIVE,0.9997851252555847,General/Other
462,cbe is my choice,Commercial Bank of Ethiopia,2025-11-11,Google Play,4,NEUTRAL,0.0,General/Other
463,Awesome,Commercial Bank of Ethiopia,2025-11-11,Google Play,5,POSITIVE,0.9998682737350464,General/Other
464,I am not able to transfer. The app is not responding,Commercial Bank of Ethiopia,2025-11-11,Google Play,1,NEUTRAL,0.0,Transaction Performance
465,Very convenient App,Commercial Bank of Ethiopia,2025-11-11,Google Play,5,NEUTRAL,0.0,General/Other
466,excellent but sometimes can not connect,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,NEGATIVE,0.9832204580307007,General/Other
467,good app,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.9998493194580078,General/Other
468,wow apk,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.9992477893829346,General/Other
469,best 100 %,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.9998010993003845,General/Other
470,bad app,Commercial Bank of Ethiopia,2025-11-10,Google Play,1,NEGATIVE,0.9997212290763855,General/Other
471,best app,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.999686598777771,General/Other
472,wow,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.999592125415802,General/Other
473,nice app,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.9998061060905457,General/Other
474,bad app,Commercial Bank of Ethiopia,2025-11-10,Google Play,4,NEGATIVE,0.9997212290763855,General/Other
475,the app constantly glitches and won't stop loading despite having a decent connection and a cleared cache. telebirr is way better,Commercial Bank of Ethiopia,2025-11-10,Google Play,1,POSITIVE,0.8869741559028625,General/Other
476,I can't access it properly I think it needs update,Commercial Bank of Ethiopia,2025-11-10,Google Play,1,NEUTRAL,0.0,General/Other
477,👌👌,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,NEGATIVE,0.6970566511154175,General/Other
478,best 👌,Commercial Bank of Ethiopia,2025-11-10,Google Play,5,POSITIVE,0.9997019171714783,General/Other
479,good,Commercial Bank of Ethiopia,2025-11-10,Google Play,4,POSITIVE,0.9998161196708679,General/Other
480,not Refresh,Commercial Bank of Ethiopia,2025-11-10,Google Play,2,NEUTRAL,0.0,General/Other
481,your statement is not used as wanted,Commercial Bank of Ethiopia,2025-11-10,Google Play,1,NEUTRAL,0.0,General/Other
482,good very good,Commercial Bank of Ethiopia,2025-11-09,Google Play,5,POSITIVE,0.9998477697372437,General/Other
483,this is absolute trash why because it's not Woking most time the servers are down even though I'm using 4g data Internet they steal not working they use to work with out even data package now it's trash can't even send money,Commercial Bank of Ethiopia,2025-11-09,Google Play,1,NEGATIVE,0.9997031092643738,General/Other
484,good app,Commercial Bank of Ethiopia,2025-11-08,Google Play,5,POSITIVE,0.9998493194580078,General/Other
485,Bayeee galatooma kana caalati nu gammachisa 🌏🤌🏻💴💸🥰👌🏻🙏🏻,Commercial Bank of Ethiopia,2025-11-08,Google Play,5,NEGATIVE,0.9800481200218201,General/Other
486,Good !,Commercial Bank of Ethiopia,2025-11-08,Google Play,5,POSITIVE,0.9998268485069275,General/Other
487,i like it,Commercial Bank of Ethiopia,2025-11-08,Google Play,5,POSITIVE,0.9998593330383301,General/Other
488,Very nice app,Commercial Bank of Ethiopia,2025-11-08,Google Play,5,POSITIVE,0.9998562335968018,General/Other
489,the app is not functional this week.,Commercial Bank of Ethiopia,2025-11-08,Google Play,4,NEUTRAL,0.0,General/Other
490,good,Commercial Bank of Ethiopia,2025-11-07,Google Play,5,POSITIVE,0.9998161196708679,General/Other
491,very updated bank,Commercial Bank of Ethiopia,2025-11-06,Google Play,5,NEUTRAL,0.0,General/Other
492,tankyu,Commercial Bank of Ethiopia,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
493,nice,Commercial Bank of Ethiopia,2025-11-05,Google Play,5,POSITIVE,0.9998552799224854,General/Other
494,Numbers 2 and 3 don't write during pin verification.,Commercial Bank of Ethiopia,2025-11-05,Google Play,5,NEUTRAL,0.0,General/Other
495,"once it is uninstalled, you need to visit a nearby bank. you go there and they ask you to have a new sim card which hasn't been used before. so you should buy a new sim card and you go back to them with a new sim card, when you reach there service provider says authentication pin is not arrive, the system is not working come back tomorrow.",Commercial Bank of Ethiopia,2025-11-05,Google Play,1,NEUTRAL,0.0,Customer Support
496,loved it,Commercial Bank of Ethiopia,2025-11-05,Google Play,5,POSITIVE,0.9998797178268433,General/Other
497,Ok,Commercial Bank of Ethiopia,2025-11-05,Google Play,1,POSITIVE,0.9997851252555847,General/Other
498,this app is not working on my phone,Commercial Bank of Ethiopia,2025-11-03,Google Play,5,NEUTRAL,0.0,General/Other
499,CBE needs to show transaction fees before the transaction is confirmed and not after. This is a big issue as fees are no longer insignificant.,Commercial Bank of Ethiopia,2025-11-03,Google Play,3,NEUTRAL,0.0,General/Other
500,"After the recent updates, I am unable to download a receipt. I can't see the names of account holders I've previously transacted with. Very important. Please fix it asap.",Commercial Bank of Ethiopia,2025-11-03,Google Play,1,NEGATIVE,0.9985938668251038,General/Other
501,nice,Commercial Bank of Ethiopia,2025-11-02,Google Play,5,POSITIVE,0.9998552799224854,General/Other
502,wow 😘😘😘,Commercial Bank of Ethiopia,2025-11-02,Google Play,4,POSITIVE,0.9992976188659668,General/Other
503,mobile banking broblem,Commercial Bank of Ethiopia,2025-11-01,Google Play,5,NEUTRAL,0.0,General/Other
504,good job,Commercial Bank of Ethiopia,2025-11-01,Google Play,5,POSITIVE,0.999835729598999,General/Other
505,good,Commercial Bank of Ethiopia,2025-11-01,Google Play,3,POSITIVE,0.9998161196708679,General/Other
506,it is a good and clear apps to use,Commercial Bank of Ethiopia,2025-10-31,Google Play,4,POSITIVE,0.9998574256896973,General/Other
507,ለምንድን ነው ከንግድ ባንክ ወደ ቴሌብር 5 ብር ሲተላለፍ 11 ብር እንዲቆርጥ ያደረጋችሁት,Commercial Bank of Ethiopia,2025-10-31,Google Play,1,NEUTRAL,0.0,General/Other
508,I love this app b/c every option in the app very clear and supportive.,Commercial Bank of Ethiopia,2025-10-30,Google Play,5,POSITIVE,0.9998561143875122,Customer Support
509,niiceh,Commercial Bank of Ethiopia,2025-10-29,Google Play,5,NEUTRAL,0.0,General/Other
510,the app is good but their is no dark mode you have to add it,Commercial Bank of Ethiopia,2025-10-29,Google Play,3,POSITIVE,0.9965399503707886,General/Other
511,🤮,Commercial Bank of Ethiopia,2025-10-29,Google Play,1,NEUTRAL,0.0,General/Other
512,abdulakim abrahim elemoo,Commercial Bank of Ethiopia,2025-10-29,Google Play,5,NEUTRAL,0.0,General/Other
513,good app,Commercial Bank of Ethiopia,2025-10-28,Google Play,5,POSITIVE,0.9998493194580078,General/Other
514,strong,Commercial Bank of Ethiopia,2025-10-28,Google Play,5,POSITIVE,0.999862551689148,General/Other
515,good,Commercial Bank of Ethiopia,2025-10-28,Google Play,5,POSITIVE,0.9998161196708679,General/Other
516,best,Commercial Bank of Ethiopia,2025-10-28,Google Play,5,POSITIVE,0.9997941851615906,General/Other
517,Abebaw Zenebe,Commercial Bank of Ethiopia,2025-10-28,Google Play,5,NEUTRAL,0.0,General/Other
518,good I love it keep it up but if we had a new update that will be fire Soo good,Commercial Bank of Ethiopia,2025-10-27,Google Play,5,POSITIVE,0.9990962743759155,General/Other
519,good,Commercial Bank of Ethiopia,2025-10-27,Google Play,5,POSITIVE,0.9998161196708679,General/Other
520,Cbe,Commercial Bank of Ethiopia,2025-10-27,Google Play,5,NEUTRAL,0.0,General/Other
521,Active and granted system,Commercial Bank of Ethiopia,2025-10-27,Google Play,5,POSITIVE,0.998322069644928,General/Other
522,fast app,Commercial Bank of Ethiopia,2025-10-27,Google Play,4,NEUTRAL,0.0,General/Other
523,cool 😎,Commercial Bank of Ethiopia,2025-10-27,Google Play,5,POSITIVE,0.9997991919517517,General/Other
524,Galaxy A10s,Commercial Bank of Ethiopia,2025-10-26,Google Play,3,NEUTRAL,0.0,General/Other
525,the best apps,Commercial Bank of Ethiopia,2025-10-26,Google Play,5,POSITIVE,0.9998617172241211,General/Other
526,arif app new,Commercial Bank of Ethiopia,2025-10-26,Google Play,5,NEUTRAL,0.0,General/Other
527,laga Bari biranch,Commercial Bank of Ethiopia,2025-10-26,Google Play,5,NEUTRAL,0.0,General/Other
528,ነነሠነሠሠነሠሠሠሠነየነ,Commercial Bank of Ethiopia,2025-10-26,Google Play,5,NEUTRAL,0.0,General/Other
529,I would like to suggest you improve the time out as it takes the money and doesn't return it back until the next day.,Commercial Bank of Ethiopia,2025-10-25,Google Play,3,NEGATIVE,0.9949776530265808,General/Other
530,Attractive,Commercial Bank of Ethiopia,2025-10-25,Google Play,5,POSITIVE,0.9998689889907837,General/Other
531,mite,Commercial Bank of Ethiopia,2025-10-24,Google Play,5,NEUTRAL,0.0,General/Other
532,useful,Commercial Bank of Ethiopia,2025-10-24,Google Play,5,POSITIVE,0.9997634291648865,General/Other
533,nice,Commercial Bank of Ethiopia,2025-10-23,Google Play,4,POSITIVE,0.9998552799224854,General/Other
534,"not good, not bad!",Commercial Bank of Ethiopia,2025-10-23,Google Play,3,NEGATIVE,0.9981550574302673,General/Other
535,very good,Commercial Bank of Ethiopia,2025-10-23,Google Play,5,POSITIVE,0.9998520612716675,General/Other
536,እጅግ በጣም አስቀያሚ ጠቁአም ዘረፋ በሚባል ደርጃ የ አገልግሎት የሚቀበል ያልሰራበትን የገዛ ገንዝበባችንን ተዘረፍን ከ 100ብር 10ብር የአገልግሎት ማስከፈል ምን ማለት ነው እባካችሁ እዩት እስትይ ከ ሞባይል ባንክ ወደ ampsa አስተላልፉና እዩት በጣም ይገርማል ሌባ ብያቸዋልሁ,Commercial Bank of Ethiopia,2025-10-22,Google Play,1,NEUTRAL,0.0,General/Other
537,good job,Commercial Bank of Ethiopia,2025-10-22,Google Play,5,POSITIVE,0.999835729598999,General/Other
538,imp,Commercial Bank of Ethiopia,2025-10-22,Google Play,5,NEUTRAL,0.0,General/Other
539,super fast app,Commercial Bank of Ethiopia,2025-10-21,Google Play,5,POSITIVE,0.9976546168327332,General/Other
540,good app,Commercial Bank of Ethiopia,2025-10-20,Google Play,4,POSITIVE,0.9998493194580078,General/Other
541,useful,Commercial Bank of Ethiopia,2025-10-20,Google Play,5,POSITIVE,0.9997634291648865,General/Other
542,"The app has a nice design and useful features like balance check and transfers, but it’s unstable and often fails to connect. It also forces users to turn off Developer Options, which is unnecessary — other banking apps work fine without that. Many people use Developer Mode for normal reasons. Please fix performance issues, remove this restriction, and add biometric login for better security and convenience",Commercial Bank of Ethiopia,2025-10-19,Google Play,2,NEGATIVE,0.9983618855476379,"Account Access Issues, Transaction Performance, User Interface & Experience"
543,cbe,Commercial Bank of Ethiopia,2025-10-18,Google Play,4,NEUTRAL,0.0,General/Other
544,"it says ""ti is work any more in your device"" what can i do??",Commercial Bank of Ethiopia,2025-10-18,Google Play,1,NEUTRAL,0.0,General/Other
545,blah blah blah,Commercial Bank of Ethiopia,2025-10-18,Google Play,5,NEGATIVE,0.9977899789810181,General/Other
546,good,Commercial Bank of Ethiopia,2025-10-17,Google Play,5,POSITIVE,0.9998161196708679,General/Other
547,bad ግዴታ መሆንሁ,Commercial Bank of Ethiopia,2025-10-17,Google Play,1,NEGATIVE,0.9995405673980713,General/Other
548,best,Commercial Bank of Ethiopia,2025-10-17,Google Play,5,POSITIVE,0.9997941851615906,General/Other
549,CBE no.1,Commercial Bank of Ethiopia,2025-10-17,Google Play,5,NEUTRAL,0.0,General/Other
550,good,Commercial Bank of Ethiopia,2025-10-17,Google Play,5,POSITIVE,0.9998161196708679,General/Other
551,good,Commercial Bank of Ethiopia,2025-10-16,Google Play,5,POSITIVE,0.9998161196708679,General/Other
552,"it's not work correctly when it's needed sometimes, but it works sometimes though",Commercial Bank of Ethiopia,2025-10-16,Google Play,2,NEUTRAL,0.0,General/Other
553,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,Commercial Bank of Ethiopia,2025-10-16,Google Play,5,POSITIVE,0.9997401833534241,General/Other
554,gooof,Commercial Bank of Ethiopia,2025-10-16,Google Play,5,NEUTRAL,0.0,General/Other
555,"Suddenly the cbe application I was using stopped working and called callcenter, I was told it's because it expired and I should vist any branch to fix it. So I went to CBE Silassie branch.After filling a form they gave me, I sat down and waited until they finish fixing 2 customer's case who arrived before me. But then when it was my turn ppl who came after me with same mobile banking and even Atm card cases were finishing up and leaving I had to get back to my work so I left.with no service.why?",Commercial Bank of Ethiopia,2025-10-16,Google Play,1,NEGATIVE,0.9996702671051025,Customer Support
556,Best app,Commercial Bank of Ethiopia,2025-10-16,Google Play,5,POSITIVE,0.999686598777771,General/Other
557,best,Commercial Bank of Ethiopia,2025-10-15,Google Play,5,POSITIVE,0.9997941851615906,General/Other
558,still not perfect like before,Commercial Bank of Ethiopia,2025-10-15,Google Play,1,NEGATIVE,0.9995744824409485,General/Other
559,This app dash board is disturbing me. it is not showing me traxation and my balance while displaying others option on dashboard. I think it is a risk full app😭😭😭🤤🤤,Commercial Bank of Ethiopia,2025-10-15,Google Play,1,NEGATIVE,0.9985210299491882,General/Other
560,APPLIED,Commercial Bank of Ethiopia,2025-10-14,Google Play,1,NEUTRAL,0.0,General/Other
561,10 years ago,Commercial Bank of Ethiopia,2025-10-14,Google Play,4,NEUTRAL,0.0,General/Other
562,Asefa Obsa,Commercial Bank of Ethiopia,2025-10-14,Google Play,5,NEUTRAL,0.0,General/Other
563,best app,Commercial Bank of Ethiopia,2025-10-14,Google Play,4,POSITIVE,0.999686598777771,General/Other
564,it's good app,Commercial Bank of Ethiopia,2025-10-14,Google Play,5,POSITIVE,0.9998689889907837,General/Other
565,very slow,Commercial Bank of Ethiopia,2025-10-14,Google Play,1,NEUTRAL,0.0,Transaction Performance
566,berhan deriba wami,Commercial Bank of Ethiopia,2025-10-14,Google Play,4,NEUTRAL,0.0,General/Other
567,good,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,POSITIVE,0.9998161196708679,General/Other
568,mahamad Usman,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,NEUTRAL,0.0,General/Other
569,Erako,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,NEUTRAL,0.0,General/Other
570,🔥🔥🔥🔥🔥,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,NEGATIVE,0.6970566511154175,General/Other
571,opne,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,NEUTRAL,0.0,General/Other
572,mehommd nuri,Commercial Bank of Ethiopia,2025-10-13,Google Play,5,NEUTRAL,0.0,General/Other
573,Best,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,POSITIVE,0.9997941851615906,General/Other
574,good,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,POSITIVE,0.9998161196708679,General/Other
575,providing very secure service.,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,POSITIVE,0.9993906021118164,Customer Support
576,good,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,POSITIVE,0.9998161196708679,General/Other
577,apk አሪፍ ነው ግን በጣም apkwun የሚከፍቱ የ ባንክ ሰራተኞች በጣም ደካማ ናቸው ሲያስተናግዱ ለ ደንበኛ ክብር የላቸውም እኔ መመላለስ ከጀመርኩ ቆየው ግን መፍትህ ላገኝ አልችልኩም ::,Commercial Bank of Ethiopia,2025-10-12,Google Play,1,NEUTRAL,0.0,General/Other
578,ዳር ኑሮ ላለው ኣፍሪቻን ው,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,NEUTRAL,0.0,General/Other
579,RIYAD Mohammed Abaoli 92 527 2567,Commercial Bank of Ethiopia,2025-10-12,Google Play,5,NEUTRAL,0.0,General/Other
580,it doesn't show bank statement and no options to see transactions for the past months.,Commercial Bank of Ethiopia,2025-10-12,Google Play,2,NEGATIVE,0.9994134902954102,General/Other
581,Mamma Husen,Commercial Bank of Ethiopia,2025-10-11,Google Play,2,NEUTRAL,0.0,General/Other
582,ok,Commercial Bank of Ethiopia,2025-10-11,Google Play,5,POSITIVE,0.9997851252555847,General/Other
583,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,Commercial Bank of Ethiopia,2025-10-11,Google Play,3,NEGATIVE,0.9932369589805603,General/Other
584,good,Commercial Bank of Ethiopia,2025-10-10,Google Play,5,POSITIVE,0.9998161196708679,General/Other
585,exceptional application from others bank,Commercial Bank of Ethiopia,2025-10-10,Google Play,5,NEUTRAL,0.0,General/Other
586,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",Commercial Bank of Ethiopia,2025-10-10,Google Play,4,NEGATIVE,0.9849932193756104,General/Other
587,good👍👍👍😊😊😊,Commercial Bank of Ethiopia,2025-10-10,Google Play,5,NEGATIVE,0.6970566511154175,General/Other
588,really good app,Commercial Bank of Ethiopia,2025-10-10,Google Play,5,POSITIVE,0.9998643398284912,General/Other
589,smart bank CBE,Commercial Bank of Ethiopia,2025-10-10,Google Play,5,POSITIVE,0.9971417784690857,General/Other
590,Ali urgesa11,Commercial Bank of Ethiopia,2025-10-09,Google Play,3,NEUTRAL,0.0,General/Other
591,it's good,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.9998360872268677,General/Other
592,Good apps,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.9998608827590942,General/Other
593,good,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.9998161196708679,General/Other
594,password በጣት አሻራ ቢኖረው መልካም ነበር,Commercial Bank of Ethiopia,2025-10-09,Google Play,4,NEUTRAL,0.0,Account Access Issues
595,good,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.9998161196708679,General/Other
596,best app i ever seen,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.999450147151947,General/Other
597,it's game changing in financial system,Commercial Bank of Ethiopia,2025-10-09,Google Play,4,NEUTRAL,0.0,General/Other
598,"z,MKT 20_._!8+⅓⅕😘r",Commercial Bank of Ethiopia,2025-10-09,Google Play,1,NEUTRAL,0.0,General/Other
599,will good updating,Commercial Bank of Ethiopia,2025-10-09,Google Play,5,POSITIVE,0.9998600482940674,General/Other
600,"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",Commercial Bank of Ethiopia,2025-10-08,Google Play,1,NEGATIVE,0.9994321465492249,Customer Support
601,why removing screenshot feature why?,Commercial Bank of Ethiopia,2025-10-08,Google Play,2,NEUTRAL,0.0,General/Other
602,very good application! thank you all who participate!,Commercial Bank of Ethiopia,2025-10-08,Google Play,5,POSITIVE,0.9998753070831299,General/Other
603,application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,Commercial Bank of Ethiopia,2025-10-08,Google Play,5,POSITIVE,0.9998462200164795,General/Other
604,user compatible app!,Commercial Bank of Ethiopia,2025-10-08,Google Play,5,NEUTRAL,0.0,General/Other
605,"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",Commercial Bank of Ethiopia,2025-10-07,Google Play,3,NEGATIVE,0.9972966313362122,General/Other
606,what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,Commercial Bank of Ethiopia,2025-10-07,Google Play,5,POSITIVE,0.9998732805252075,General/Other
607,Our Commercial Bank of Ethiopia is Good !,Commercial Bank of Ethiopia,2025-10-06,Google Play,5,POSITIVE,0.9998595714569092,General/Other
608,Asledin Ibsa,Commercial Bank of Ethiopia,2025-10-06,Google Play,5,NEUTRAL,0.0,General/Other
609,terrible when showing history of transaction it shows in disorganised way,Commercial Bank of Ethiopia,2025-10-05,Google Play,3,NEGATIVE,0.9996823072433472,General/Other
610,my bank,Commercial Bank of Ethiopia,2025-10-05,Google Play,5,NEUTRAL,0.0,General/Other
611,Data,Commercial Bank of Ethiopia,2025-10-04,Google Play,5,NEUTRAL,0.0,General/Other
612,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",Commercial Bank of Ethiopia,2025-10-04,Google Play,2,NEGATIVE,0.9996047616004944,General/Other
613,excellent app with lots of features,Commercial Bank of Ethiopia,2025-10-04,Google Play,5,POSITIVE,0.9998672008514404,General/Other
614,very good 👍 mobile banking,Commercial Bank of Ethiopia,2025-10-04,Google Play,5,POSITIVE,0.9998119473457336,General/Other
615,so special,Commercial Bank of Ethiopia,2025-10-04,Google Play,5,POSITIVE,0.9998575448989868,General/Other
616,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,Commercial Bank of Ethiopia,2025-10-03,Google Play,1,NEGATIVE,0.9492278099060059,General/Other
617,woow cbe,Commercial Bank of Ethiopia,2025-10-03,Google Play,5,NEUTRAL,0.0,General/Other
